subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Trump,6/2/2020,all,4/21/2020,4/26/2020,ABC News/The Washington Post,A+,1008,a,1.8510409,.11399916,"","",47,52,46.282464,51.333306,15:55:11  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-21-26-2020/3583b4e9-66be-4ed6-a457-f6630a550ddf/
Trump,6/2/2020,all,4/21/2020,4/26/2020,Marist College,A+,1008,a,1.9602058,.12671601,"","",44,55,44.674555,53.743346,15:55:11  2 Jun 2020,http://maristpoll.marist.edu/wp-content/uploads/2020/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202004280852.pdf
Trump,6/2/2020,all,4/24/2020,4/26/2020,YouGov,B,1000,a,.17403536,.00690315,"","",46,47,46.949945,48.619882,15:55:11  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484a9c5b62d0addac2c45.pdf
Trump,6/2/2020,all,4/24/2020,4/26/2020,Morning Consult,B/C,2200,a,.31886986,.01249805,"","",43,49,42.711744,51.706064,15:55:11  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200479_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,all,4/22/2020,4/27/2020,Global Strategy Group/GBAO/Navigator Research,"",171.83333,rv,.040336,.00182423,"",T,44,53,44.587142,52.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
Trump,6/2/2020,all,4/21/2020,4/28/2020,Optimus,B/C,887,a,.21568777,.00953308,"",T,47.2,52.8,46.918663,50.587017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020
Trump,6/2/2020,all,4/23/2020,4/28/2020,Global Strategy Group/GBAO/Navigator Research,"",168.66667,rv,.03939762,.00197165,"",T,44,53,44.587142,52.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.28.20.pdf
Trump,6/2/2020,all,4/23/2020,4/29/2020,UCLA Nationscape,"",8000,a,.35405823,.01794081,"","",43,49,42.123101,50.63398,15:55:11  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,all,4/26/2020,4/28/2020,YouGov,B,1500,a,.26572579,.01272595,"","",44,49,44.949945,50.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/4qtpeqbqm8/econTabReport.pdf
Trump,6/2/2020,all,4/24/2020,4/29/2020,Global Strategy Group/GBAO/Navigator Research,"",502,rv,.11706006,.00641334,"",T,43,54,43.587142,53.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.29.20.pdf
Trump,6/2/2020,all,4/26/2020,4/28/2020,Emerson College,A-,1200,rv,1.8173925,.15333817,"","",38.9,51.3,39.779492,52.278128,15:55:11  2 Jun 2020,https://emersonpolling.reportablenews.com/pr/april-national-poll-trump-down-but-not-out-as-enthusiasm-and-expectation-favor-the-president
Trump,6/2/2020,all,4/25/2020,4/29/2020,Change Research,C-,1274,lv,.32657126,.01928815,"","",41.06,58.93,41.893398,55.356197,15:55:11  2 Jun 2020,https://ruralorganizing.org/blog/new-polling-shows-trumps-job-approval-coronavirus-response-has-dropped-march
Trump,6/2/2020,all,4/26/2020,4/29/2020,IBD/TIPP,A/B,1225,a,1.9800569,.17595433,"","",41,39,42.581765,42.80011,15:55:11  2 Jun 2020,https://www.investors.com/news/states-reopening-coronavirus-shutdowns-too-soon-americans-say/
Trump,6/2/2020,all,4/27/2020,4/29/2020,Ipsos,B-,2216,a,.29371515,.02061701,"","",42,53,43.215312,52.212355,15:55:11  2 Jun 2020,https://www.slideshare.net/IpsosPublicAffairs/reutersipsos-core-political-coronavirus-tracker-04292020
Trump,6/2/2020,all,4/28/2020,4/28/2020,Data for Progress,B-,1049,a,.53878542,.03914852,"","",45.35,50.16,45.410224,50.688299,15:55:11  2 Jun 2020,https://docs.google.com/spreadsheets/d/1zA_YTHzyYFjKcjwUD6fvtkemZ7BOSJ0p2AcEhTI9kJY/edit
Trump,6/2/2020,all,4/27/2020,4/30/2020,Global Strategy Group/GBAO/Navigator Research,"",252,rv,.05889152,.0037882,"",T,45,53,45.587142,52.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.30.20.pdf
Trump,6/2/2020,all,4/25/2020,5/2/2020,Optimus,B/C,673.125,a,.16429128,.01019414,"",T,46,54,45.718663,51.787017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020
Trump,6/2/2020,all,4/28/2020,5/1/2020,Global Strategy Group/GBAO/Navigator Research,"",255.5,rv,.05957311,.00413796,"",T,46,52,46.587142,51.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.01.20.pdf
Trump,6/2/2020,all,4/29/2020,4/30/2020,Ipsos,B-,518,a,.06732688,.00555958,"","",42,57,43.215312,56.212355,15:55:11  2 Jun 2020,https://abcnews.go.com/Politics/americans-uneasy-returning-normal-restrictions-loosen-poll/story?id=70423858
Trump,6/2/2020,all,4/28/2020,5/3/2020,ABC News/The Washington Post,A+,1005,a,1.8395679,.22170775,"","",44,56,43.282464,55.333306,15:55:11  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-28-may-3-2020/9ac3c026-f68c-4733-82a0-daa6862d99b3/
Trump,6/2/2020,all,4/27/2020,5/4/2020,Ipsos,B-,8086,a,1.0416503,.1030461,"","",43,56,44.215312,55.212355,15:55:11  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-ipsos-coronavirus-employment-survey-april-27-may-4/4bd8dd8b-1257-4d5f-b3c1-0af6c38f060d/
Trump,6/2/2020,all,4/28/2020,5/5/2020,Optimus,B/C,889.5,a,.21762927,.02057143,"",T,43.3,56.7,43.018663,54.487017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020
Trump,6/2/2020,all,5/1/2020,5/3/2020,YouGov,B,1000,a,.18295027,.01615765,"","",45,46,45.949945,47.619882,15:55:11  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484aac5b6c8214cf4bade.pdf
Trump,6/2/2020,all,5/1/2020,5/3/2020,Change Research,C-,1489,lv,.41764827,.04256759,"","",44,56,44.833398,52.426197,15:55:11  2 Jun 2020,https://www.changeresearch.com/post/states-of-play-battleground-wave-4
Trump,6/2/2020,all,4/29/2020,5/4/2020,Global Strategy Group/GBAO/Navigator Research,"",169,rv,.03917911,.00386101,"",T,46,52,46.587142,51.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.04.20.pdf
Trump,6/2/2020,all,4/29/2020,5/5/2020,Pew Research Center,B/C,10957,a,1.863931,.25590664,"","",41,59,41.725744,56.292094,15:55:11  2 Jun 2020,https://www.people-press.org/wp-content/uploads/sites/4/2020/05/PP_2020.05.12_COVID-19-and-Politics_FINAL.pdf
Trump,6/2/2020,all,4/30/2020,5/4/2020,Monmouth University,A+,808,a,1.799721,.25898362,"","",42,51,42.143032,51.283658,15:55:11  2 Jun 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_050520.pdf/
Trump,6/2/2020,all,5/2/2020,5/3/2020,Morning Consult,B/C,1987,rv,.31238775,.03019644,"","",39,53,38.711744,55.706064,15:55:11  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf
Trump,6/2/2020,all,4/30/2020,5/5/2020,Global Strategy Group/GBAO/Navigator Research,"",167.5,rv,.03857126,.00439458,"",T,44,54,44.587142,53.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.05.20.pdf
Trump,6/2/2020,all,4/30/2020,5/6/2020,UCLA Nationscape,"",8000,a,.36808754,.04214466,"","",42,51,41.123101,52.63398,15:55:11  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,all,5/3/2020,5/5/2020,YouGov,B,1500,a,.27577309,.03217082,"","",44,48,44.949945,49.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf
Trump,6/2/2020,all,5/2/2020,5/5/2020,Civiqs,B/C,1546,a,.92960524,.14137581,"","",40,54,41.799138,52.53572,15:55:11  2 Jun 2020,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_05_r8c32an.pdf
Trump,6/2/2020,all,5/1/2020,5/6/2020,Global Strategy Group/GBAO/Navigator Research,"",507,rv,.11634442,.01504921,"",T,43,55,43.587142,54.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.06.20.pdf
Trump,6/2/2020,all,5/4/2020,5/5/2020,Ipsos,B-,1215,a,.17896191,.02684908,"","",43,50,44.215312,49.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/2020_reuters_tracking_-_core_political_coronavirus_tracker_05_06_2020.pdf
Trump,6/2/2020,all,5/5/2020,5/5/2020,Data for Progress,B-,916,a,.4745033,.07427409,"","",41.66,53,41.720224,53.528299,15:55:11  2 Jun 2020,https://docs.google.com/spreadsheets/d/1cj1W_9MLHk5A_j0c0I-UMH28UMGJ3_nULmtU6_Y2OI4/edit
Trump,6/2/2020,all,5/4/2020,5/5/2020,YouGov,B,1573,a,.29089806,.03812079,"","",42,52,42.949945,53.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/wllghb6lp9/20200506_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,all,5/2/2020,5/9/2020,Optimus,B/C,626.25,a,.15519984,.02332922,"",T,43.5,56.5,43.218663,54.287017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020
Trump,6/2/2020,all,5/4/2020,5/7/2020,Global Strategy Group/GBAO/Navigator Research,"",252.5,rv,.05846533,.00932731,"",T,44,54,44.587142,53.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.07.20.pdf
Trump,6/2/2020,all,5/6/2020,5/6/2020,Harris Insights & Analytics,C,957,rv,.33017274,.04819448,"","",52,48,49.351825,47.044618,15:55:11  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/498349-what-americas-thinking-may-18-2020
Trump,6/2/2020,all,5/6/2020,5/7/2020,Ipsos,B-,532,a,.08387586,.01453424,"","",42,57,43.215312,56.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-8.pdf
Trump,6/2/2020,all,5/5/2020,5/8/2020,Global Strategy Group/GBAO/Navigator Research,"",255.5,rv,.05943263,.01040613,"",T,46,52,46.587142,51.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.08.20.pdf
Trump,6/2/2020,all,5/5/2020,5/10/2020,ABC News/The Washington Post,A+,1007,a,1.8891837,.45621516,"","",46,54,45.282464,53.333306,15:55:11  2 Jun 2020,https://www.washingtonpost.com/context/may-5-10-2020-washington-post-university-of-maryland-poll/722b3348-4f59-4b35-9fa0-2f9eb4ac76c0/?itid=lk_inline_manual_1
Trump,6/2/2020,all,5/8/2020,5/10/2020,Morning Consult,B/C,2200,a,.32726362,.06092309,"","",42,49,41.711744,51.706064,15:55:11  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/12122705/200529_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,all,5/8/2020,5/10/2020,YouGov,B,1000,a,.18848708,.03626216,"","",42,48,42.949945,49.619882,15:55:11  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/15/5ebec87ac5b65727da7b17b2.pdf
Trump,6/2/2020,all,5/5/2020,5/12/2020,Optimus,B/C,840.5,a,.20964506,.04080535,"",T,44.9,55,44.618663,52.787017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020
Trump,6/2/2020,all,5/6/2020,5/11/2020,Global Strategy Group/GBAO/Navigator Research,"",170,rv,.03956123,.00825826,"",T,45,52,45.587142,51.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.11.20.pdf
Trump,6/2/2020,all,5/7/2020,5/10/2020,SSRS,B/C,1112,a,1.2543561,.31470636,"","",42,55,42.997956,53.710906,15:55:11  2 Jun 2020,https://cdn.cnn.com/cnn/2020/images/05/12/rel5a.-.coronavirus.pdf
Trump,6/2/2020,all,5/7/2020,5/13/2020,UCLA Nationscape,"",8000,a,.40605191,.09035366,"","",44,49,43.123101,50.63398,15:55:11  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,all,5/7/2020,5/12/2020,Global Strategy Group/GBAO/Navigator Research,"",168.16667,rv,.03915477,.00885435,"",T,43,53,43.587142,52.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.12.20.pdf
Trump,6/2/2020,all,5/10/2020,5/12/2020,YouGov,B,1500,a,.28352693,.06395296,"","",45,49,45.949945,50.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf
Trump,6/2/2020,all,5/8/2020,5/13/2020,Global Strategy Group/GBAO/Navigator Research,"",505,rv,.11797273,.02870625,"",T,41,55,41.587142,54.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.13.20.pdf
Trump,6/2/2020,all,5/12/2020,5/12/2020,Data for Progress,B-,817,a,.44210334,.1156943,"","",43.59,49.58,43.650224,50.108299,15:55:11  2 Jun 2020,https://docs.google.com/spreadsheets/d/1WuukVMHY020EbSvNGK22X-Onb8BwBZ58ZW1BrXUAzIg/edit
Trump,6/2/2020,all,5/11/2020,5/13/2020,YouGov,B,2000,a,.38171656,.09219325,"","",43,57,43.949945,58.619882,15:55:11  2 Jun 2020,https://drive.google.com/file/d/1uFybAzWKhjq0M7MdhDFQwNEeeFrlyyaU/view
Trump,6/2/2020,all,5/11/2020,5/12/2020,Ipsos,B-,1112,a,.2044351,.04692709,"","",41,54,42.215312,53.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/2020_reuters_tracking_-_core_political_coronavirus_tracker_05_13_2020_.pdf
Trump,6/2/2020,all,5/11/2020,5/14/2020,Global Strategy Group/GBAO/Navigator Research,"",252.5,rv,.06027322,.01666619,"",T,41,56,41.587142,55.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.14.20.pdf
Trump,6/2/2020,all,5/9/2020,5/16/2020,Optimus,B/C,677.625,a,.16944875,.04396694,"",T,44,56,43.718663,53.787017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020
Trump,6/2/2020,all,5/13/2020,5/14/2020,Harris Insights & Analytics,C,1854,rv,.62969161,.19688387,"","",46,54,43.351825,53.044618,15:55:11  2 Jun 2020,https://harvardharrispoll.com/wp-content/uploads/2020/05/May20_HHP_RegisteredVoters_Crosstabs.pdf
Trump,6/2/2020,all,5/13/2020,5/14/2020,Harris Insights & Analytics,C,950,rv,.32265751,.1008844,"","",50,50,47.351825,49.044618,15:55:11  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/498367-poll-trump-approval-on-economy-jobs-drops-amid-economic-fallout
Trump,6/2/2020,all,5/12/2020,5/15/2020,Global Strategy Group/GBAO/Navigator Research,"",758.25,rv,.18303803,.05376214,"",T,42,56,42.587142,55.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.15.20.pdf
Trump,6/2/2020,all,5/14/2020,5/18/2020,AP-NORC,"",1056,a,1.3684448,.55275572,"","",39,60,40.848668,56.7798,15:55:11  2 Jun 2020,http://www.apnorc.org/projects/Documents/may_gvmt_topline_0520.pdf
Trump,6/2/2020,all,5/15/2020,5/17/2020,Change Research,C-,1424,lv,.59816026,.20021787,"","",45,55,45.833398,51.426197,15:55:11  2 Jun 2020,https://www.changeresearch.com/post/states-of-play-battleground-wave-4
Trump,6/2/2020,all,5/14/2020,5/18/2020,Quinnipiac University,B+,1323,rv,1.7978624,.74260165,"","",41,56,41.923269,54.728252,15:55:11  2 Jun 2020,https://poll.qu.edu/national/release-detail?ReleaseID=3661
Trump,6/2/2020,all,5/15/2020,5/17/2020,Morning Consult,B/C,1995,rv,.27461982,.09497127,"","",44,51,43.711744,53.706064,15:55:11  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/19123311/200550_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
Trump,6/2/2020,all,5/13/2020,5/18/2020,Kaiser Family Foundation,"",1189,a,1.8689582,.78031627,"","",46,52,45.071606,52.279942,15:55:11  2 Jun 2020,http://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll-May-2020.pdf
Trump,6/2/2020,all,5/15/2020,5/17/2020,YouGov,B,1000,a,.20430837,.06785315,"","",45,47,45.949945,48.619882,15:55:11  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/22/5ec83680c5b600109ea0d27d.pdf
Trump,6/2/2020,all,5/12/2020,5/19/2020,Optimus,B/C,905.5,a,.22728143,.0777877,"",T,42.2,57.8,41.918663,55.587017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-21-2020
Trump,6/2/2020,all,5/15/2020,5/18/2020,Global Strategy Group/GBAO/Navigator Research,"",1011,rv,.2614841,.10339585,"",T,40,56,40.587142,55.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.19.20.pdf
Trump,6/2/2020,all,5/15/2020,5/18/2020,Morning Consult,B/C,1994,rv,.27457417,.10785055,"","",37,58,36.711744,60.706064,15:55:11  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/19225840/200554_crosstabs_POLITICO_RVs_v2_RG.pdf
Trump,6/2/2020,all,5/14/2020,5/20/2020,UCLA Nationscape,"",8000,a,.52095758,.1963542,"","",42,50,41.123101,51.63398,15:55:11  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,all,5/17/2020,5/19/2020,YouGov,B,1500,a,.31699033,.13420293,"","",42,50,42.949945,51.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/q0t43bjops/econTabReport.pdf
Trump,6/2/2020,all,5/17/2020,5/20/2020,Fox News/Beacon Research/Shaw & Co. Research,A-,1207,rv,1.9577412,1.0431745,"","",43,55,42.128315,54.908202,15:55:11  2 Jun 2020,https://static.foxnews.com/foxnews.com/content/uploads/2020/05/Fox_May-17-20-2020_Complete_National_Topline_May-21-Release.pdf
Trump,6/2/2020,all,5/18/2020,5/19/2020,Ipsos,B-,1115,a,.24632112,.11059636,"","",42,52,43.215312,51.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/2020_reuters_tracking_-_core_political_coronavirus_tracker_05_20_2020.pdf
Trump,6/2/2020,all,5/17/2020,5/20/2020,American Research Group,B,1100,a,1.332507,.69823337,"","",41,51,42.679254,50.551835,15:55:11  2 Jun 2020,https://americanresearchgroup.com/economy/
Trump,6/2/2020,all,5/19/2020,5/19/2020,Data for Progress,B-,933,a,.54472114,.26492857,"","",42.68,54.57,42.740224,55.098299,15:55:11  2 Jun 2020,https://doi.org/10.7910/DVN/XJLZIN
Trump,6/2/2020,all,5/18/2020,5/20/2020,Echelon Insights,"",1000,lv,.77457952,.40188203,"","",41,56,40.610906,56.035168,15:55:11  2 Jun 2020,https://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/Omnibus_May-2020_COVID_Release1.pdf
Trump,6/2/2020,all,5/16/2020,5/23/2020,Optimus,B/C,675.75,a,.17612603,.09218237,"",T,43.2,56.9,42.918663,54.687017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-25-2020
Trump,6/2/2020,all,5/20/2020,5/21/2020,YouGov,B,1640,a,.37243324,.20747411,"","",40,53,40.949945,54.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/jyiylkmrh7/20200522_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,all,5/20/2020,5/21/2020,Ipsos,B-,733,a,.16388801,.08960949,"","",39,60,40.215312,59.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-10.pdf
Trump,6/2/2020,all,5/20/2020,5/25/2020,Fairleigh Dickinson University (PublicMind),A/B,1003,a,1.8300108,1.2615011,"","",49,51,47.300047,51.708102,15:55:11  2 Jun 2020,http://publicmind.fdu.edu/2020/200602/final.pdf
Trump,6/2/2020,all,5/21/2020,5/25/2020,Global Strategy Group/GBAO/Navigator Research,"",1012,rv,.33453523,.21637138,"","",41,55,41.587142,54.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.26.20.pdf
Trump,6/2/2020,all,5/21/2020,5/25/2020,Morning Consult,B/C,2200,a,.32389382,.21301479,"","",43,50,42.711744,52.706064,15:55:11  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/26135319/200572_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,all,5/19/2020,5/26/2020,Optimus,B/C,907,a,.2481016,.16256365,"",T,42.8,57.2,42.518663,54.987017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-28-2020
Trump,6/2/2020,all,5/21/2020,5/27/2020,TargetSmart,"",1200,rv,1.062474,.77256024,"","",44,53,43.611667,53.122026,15:55:11  2 Jun 2020,https://insights.targetsmart.com/Analysis/covid_national_survey_may_2020/tsmart_TS_COVID_2_banner_book.pdf
Trump,6/2/2020,all,5/22/2020,5/26/2020,Morning Consult,B/C,1986,rv,.30062708,.2103929,"","",36,59,35.711744,61.706064,15:55:11  2 Jun 2020,https://www.politico.com/f/?id=00000172-5333-d57a-ad7b-5f37d4750000
Trump,6/2/2020,all,5/20/2020,5/27/2020,Ipsos,B-,4429,a,1.0193394,.70290213,"","",41,53,42.215312,52.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/2020_reuters_tracking_-_core_political_coronavirus_tracker_05_27_2020.pdf
Trump,6/2/2020,all,5/21/2020,5/26/2020,McLaughlin & Associates,C/D,1000,lv,.77486912,.56062253,"","",47,52,45.314548,52.511947,15:55:11  2 Jun 2020,https://mclaughlinonline.com/pols/wp-content/uploads/2020/05/National-Monthly-May-Release.pdf
Trump,6/2/2020,all,5/23/2020,5/26/2020,YouGov,B,1500,a,.38162165,.27995096,"","",45,50,45.949945,51.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/5fsvmrvvhh/econTabReport.pdf
Trump,6/2/2020,all,5/26/2020,5/26/2020,Data for Progress,B-,833,a,.5848822,.45921517,"","",42.86,51.13,42.920224,51.658299,15:55:11  2 Jun 2020,https://docs.google.com/spreadsheets/d/1m82bllf9dvqaktcX8vRc9QLar8zdjykJrf84NkfIft8/edit
Trump,6/2/2020,all,5/23/2020,5/30/2020,Optimus,B/C,1822,a,.55349411,.45799822,"",T,43.1,57,42.818663,54.787017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-01-2020
Trump,6/2/2020,all,5/25/2020,5/28/2020,ABC News/The Washington Post,A+,1001,a,2.0282351,1.7077896,"","",46,53,45.282464,52.333306,15:55:11  2 Jun 2020,https://www.washingtonpost.com/context/may-25-28-2020-washington-post-abc-news-poll/bb30c35e-797e-4b5c-91fc-1a1cdfbe85cc/
